t_idx,yaw,orientation,wind_dir,time
1274,5,0.0,225.0,225.0,564.0
1275,6,0.0,225.0,225.0,564.0
1276,7,0.0,225.0,225.0,564.0
1277,8,0.0,225.0,225.0,564.0
1278,0,0.0,225.0,225.0,568.0
1279,1,0.0,225.0,225.0,568.0
1280,2,0.0,225.0,225.0,568.0
1281,3,0.0,225.0,225.0,568.0
1282,4,0.0,225.0,225.0,568.0
1283,5,0.0,225.0,225.0,568.0
1284,6,0.0,225.0,225.0,568.0
1285,7,0.0,225.0,225.0,568.0
1286,8,0.0,225.0,225.0,568.0
1287,0,0.0,225.0,225.0,572.0
1288,1,0.0,225.0,225.0,572.0
1289,2,0.0,225.0,225.0,572.0
1290,3,0.0,225.0,225.0,572.0
1291,4,0.0,225.0,225.0,572.0
1292,5,0.0,225.0,225.0,572.0
1293,6,0.0,225.0,225.0,572.0
1294,7,0.0,225.0,225.0,572.0
1295,8,0.0,225.0,225.0,572.0
1296,0,0.0,225.0,225.0,576.0
1297,1,0.0,225.0,225.0,576.0
1298,2,0.0,225.0,225.0,576.0
1299,3,0.0,225.0,225.0,576.0
1300,4,0.0,225.0,225.0,576.0
1301,5,0.0,225.0,225.0,576.0
1302,6,0.0,225.0,225.0,576.0
1303,7,0.0,225.0,225.0,576.0
1304,8,0.0,225.0,225.0,576.0
1305,0,0.0,225.0,225.0,580.0
1306,1,0.0,225.0,225.0,580.0
1307,2,0.0,225.0,225.0,580.0
1308,3,0.0,225.0,225.0,580.0
1309,4,0.0,225.0,225.0,580.0
1310,5,0.0,225.0,225.0,580.0
1311,6,0.0,225.0,225.0,580.0
1312,7,0.0,225.0,225.0,580.0
1313,8,0.0,225.0,225.0,580.0
1314,0,0.0,225.0,225.0,584.0
1315,1,0.0,225.0,225.0,584.0
1316,2,0.0,225.0,225.0,584.0
1317,3,0.0,225.0,225.0,584.0
1318,4,0.0,225.0,225.0,584.0
1319,5,0.0,225.0,225.0,584.0
1320,6,0.0,225.0,225.0,584.0
1321,7,0.0,225.0,225.0,584.0
1322,8,0.0,225.0,225.0,584.0
1323,0,0.0,225.0,225.0,588.0
1324,1,0.0,225.0,225.0,588.0
1325,2,0.0,225.0,225.0,588.0
1326,3,0.0,225.0,225.0,588.0
1327,4,0.0,225.0,225.0,588.0
1328,5,0.0,225.0,225.0,588.0
1329,6,0.0,225.0,225.0,588.0
1330,7,0.0,225.0,225.0,588.0
1331,8,0.0,225.0,225.0,588.0
1332,0,0.0,225.0,225.0,592.0
1333,1,0.0,225.0,225.0,592.0
1334,2,0.0,225.0,225.0,592.0
1335,3,0.0,225.0,225.0,592.0
1336,4,0.0,225.0,225.0,592.0
1337,5,0.0,225.0,225.0,592.0
1338,6,0.0,225.0,225.0,592.0
1339,7,0.0,225.0,225.0,592.0
1340,8,0.0,225.0,225.0,592.0
1341,0,0.0,225.0,225.0,596.0
1342,1,0.0,225.0,225.0,596.0
1343,2,0.0,225.0,225.0,596.0
1344,3,0.0,225.0,225.0,596.0
1345,4,0.0,225.0,225.0,596.0
1346,5,0.0,225.0,225.0,596.0
1347,6,0.0,225.0,225.0,596.0
1348,7,0.0,225.0,225.0,596.0
1349,8,0.0,225.0,225.0,596.0
1350,0,0.0,225.0,225.0,600.0
1351,1,0.0,225.0,225.0,600.0
1352,2,0.0,225.0,225.0,600.0
1353,3,0.0,225.0,225.0,600.0
1354,4,0.0,225.0,225.0,600.0
1355,5,0.0,225.0,225.0,600.0
1356,6,0.0,225.0,225.0,600.0
1357,7,0.0,225.0,225.0,600.0
1358,8,0.0,225.0,225.0,600.0
1359,0,0.0,225.0,225.0,604.0
1360,1,0.0,225.0,225.0,604.0
1361,2,0.0,225.0,225.0,604.0
1362,3,0.0,225.0,225.0,604.0
1363,4,0.0,225.0,225.0,604.0
1364,5,0.0,225.0,225.0,604.0
1365,6,0.0,225.0,225.0,604.0
1366,7,0.0,225.0,225.0,604.0
1367,8,0.0,225.0,225.0,604.0
1368,0,0.0,225.13333333333333,225.13333333333333,608.0
1369,1,0.0,225.13333333333333,225.13333333333333,608.0
1370,2,0.0,225.13333333333333,225.13333333333333,608.0
1371,3,0.0,225.13333333333333,225.13333333333333,608.0
1372,4,0.0,225.13333333333333,225.13333333333333,608.0
1373,5,0.0,225.13333333333333,225.13333333333333,608.0
1374,6,0.0,225.13333333333333,225.13333333333333,608.0
1375,7,0.0,225.13333333333333,225.13333333333333,608.0
1376,8,0.0,225.13333333333333,225.13333333333333,608.0
1377,0,0.0,225.26666666666668,225.26666666666668,612.0
1378,1,0.0,225.26666666666668,225.26666666666668,612.0
1379,2,0.0,225.26666666666668,225.26666666666668,612.0
1380,3,0.0,225.26666666666668,225.26666666666668,612.0
1381,4,0.0,225.26666666666668,225.26666666666668,612.0
1382,5,0.0,225.26666666666668,225.26666666666668,612.0
1383,6,0.0,225.26666666666668,225.26666666666668,612.0
1384,7,0.0,225.26666666666668,225.26666666666668,612.0
1385,8,0.0,225.26666666666668,225.26666666666668,612.0
1386,0,0.0,225.4,225.4,616.0
1387,1,0.0,225.4,225.4,616.0
1388,2,0.0,225.4,225.4,616.0
1389,3,0.0,225.4,225.4,616.0
1390,4,0.0,225.4,225.4,616.0
1391,5,0.0,225.4,225.4,616.0
1392,6,0.0,225.4,225.4,616.0
1393,7,0.0,225.4,225.4,616.0
1394,8,0.0,225.4,225.4,616.0
1395,0,0.0,225.53333333333333,225.53333333333333,620.0
1396,1,0.0,225.53333333333333,225.53333333333333,620.0
1397,2,0.0,225.53333333333333,225.53333333333333,620.0
1398,3,0.0,225.53333333333333,225.53333333333333,620.0
1399,4,0.0,225.53333333333333,225.53333333333333,620.0
1400,5,0.0,225.53333333333333,225.53333333333333,620.0
1401,6,0.0,225.53333333333333,225.53333333333333,620.0
1402,7,0.0,225.53333333333333,225.53333333333333,620.0
1403,8,0.0,225.53333333333333,225.53333333333333,620.0
1404,0,0.0,225.66666666666666,225.66666666666666,624.0
1405,1,0.0,225.66666666666666,225.66666666666666,624.0
1406,2,0.0,225.66666666666666,225.66666666666666,624.0
1407,3,0.0,225.66666666666666,225.66666666666666,624.0
1408,4,0.0,225.66666666666666,225.66666666666666,624.0
1409,5,0.0,225.66666666666666,225.66666666666666,624.0
1410,6,0.0,225.66666666666666,225.66666666666666,624.0
1411,7,0.0,225.66666666666666,225.66666666666666,624.0
1412,8,0.0,225.66666666666666,225.66666666666666,624.0
1413,0,0.0,225.8,225.8,628.0
1414,1,0.0,225.8,225.8,628.0
1415,2,0.0,225.8,225.8,628.0
1416,3,0.0,225.8,225.8,628.0
1417,4,0.0,225.8,225.8,628.0
1418,5,0.0,225.8,225.8,628.0
1419,6,0.0,225.8,225.8,628.0
1420,7,0.0,225.8,225.8,628.0
1421,8,0.0,225.8,225.8,628.0
1422,0,0.0,225.93333333333334,225.93333333333334,632.0
1423,1,0.0,225.93333333333334,225.93333333333334,632.0
1424,2,0.0,225.93333333333334,225.93333333333334,632.0
1425,3,0.0,225.93333333333334,225.93333333333334,632.0
1426,4,0.0,225.93333333333334,225.93333333333334,632.0
1427,5,0.0,225.93333333333334,225.93333333333334,632.0
1428,6,0.0,225.93333333333334,225.93333333333334,632.0
1429,7,0.0,225.93333333333334,225.93333333333334,632.0
1430,8,0.0,225.93333333333334,225.93333333333334,632.0
1431,0,0.0,226.06666666666666,226.06666666666666,636.0
1432,1,0.0,226.06666666666666,226.06666666666666,636.0
1433,2,0.0,226.06666666666666,226.06666666666666,636.0
1434,3,0.0,226.06666666666666,226.06666666666666,636.0
1435,4,0.0,226.06666666666666,226.06666666666666,636.0
1436,5,0.0,226.06666666666666,226.06666666666666,636.0
1437,6,0.0,226.06666666666666,226.06666666666666,636.0
1438,7,0.0,226.06666666666666,226.06666666666666,636.0
1439,8,0.0,226.06666666666666,226.06666666666666,636.0
1440,0,0.0,226.2,226.2,640.0
1441,1,0.0,226.2,226.2,640.0
1442,2,0.0,226.2,226.2,640.0
1443,3,0.0,226.2,226.2,640.0
1444,4,0.0,226.2,226.2,640.0
1445,5,0.0,226.2,226.2,640.0
1446,6,0.0,226.2,226.2,640.0
1447,7,0.0,226.2,226.2,640.0
1448,8,0.0,226.2,226.2,640.0
1449,0,0.0,226.33333333333334,226.33333333333334,644.0
1450,1,0.0,226.33333333333334,226.33333333333334,644.0
1451,2,0.0,226.33333333333334,226.33333333333334,644.0
1452,3,0.0,226.33333333333334,226.33333333333334,644.0
1453,4,0.0,226.33333333333334,226.33333333333334,644.0
1454,5,0.0,226.33333333333334,226.33333333333334,644.0
1455,6,0.0,226.33333333333334,226.33333333333334,644.0
1456,7,0.0,226.33333333333334,226.33333333333334,644.0
1457,8,0.0,226.33333333333334,226.33333333333334,644.0
1458,0,0.0,226.46666666666667,226.46666666666667,648.0
1459,1,0.0,226.46666666666667,226.46666666666667,648.0
1460,2,0.0,226.46666666666667,226.46666666666667,648.0
1461,3,0.0,226.46666666666667,226.46666666666667,648.0
1462,4,0.0,226.46666666666667,226.46666666666667,648.0
1463,5,0.0,226.46666666666667,226.46666666666667,648.0
1464,6,0.0,226.46666666666667,226.46666666666667,648.0
1465,7,0.0,226.46666666666667,226.46666666666667,648.0
1466,8,0.0,226.46666666666667,226.46666666666667,648.0
1467,0,0.0,226.6,226.6,652.0
1468,1,0.0,226.6,226.6,652.0
1469,2,0.0,226.6,226.6,652.0
1470,3,0.0,226.6,226.6,652.0
1471,4,0.0,226.6,226.6,652.0
1472,5,0.0,226.6,226.6,652.0
1473,6,0.0,226.6,226.6,652.0
1474,7,0.0,226.6,226.6,652.0
1475,8,0.0,226.6,226.6,652.0
1476,0,0.0,226.73333333333332,226.73333333333332,656.0
1477,1,0.0,226.73333333333332,226.73333333333332,656.0
1478,2,0.0,226.73333333333332,226.73333333333332,656.0
1479,3,0.0,226.73333333333332,226.73333333333332,656.0
1480,4,0.0,226.73333333333332,226.73333333333332,656.0
1481,5,0.0,226.73333333333332,226.73333333333332,656.0
1482,6,0.0,226.73333333333332,226.73333333333332,656.0
1483,7,0.0,226.73333333333332,226.73333333333332,656.0
1484,8,0.0,226.73333333333332,226.73333333333332,656.0
1485,0,0.0,226.86666666666667,226.86666666666667,660.0
1486,1,0.0,226.86666666666667,226.86666666666667,660.0
1487,2,0.0,226.86666666666667,226.86666666666667,660.0
1488,3,0.0,226.86666666666667,226.86666666666667,660.0
1489,4,0.0,226.86666666666667,226.86666666666667,660.0
1490,5,0.0,226.86666666666667,226.86666666666667,660.0
1491,6,0.0,226.86666666666667,226.86666666666667,660.0
1492,7,0.0,226.86666666666667,226.86666666666667,660.0
1493,8,0.0,226.86666666666667,226.86666666666667,660.0
1494,0,0.0,227.0,227.0,664.0
1495,1,0.0,227.0,227.0,664.0
1496,2,0.0,227.0,227.0,664.0
1497,3,0.0,227.0,227.0,664.0
1498,4,0.0,227.0,227.0,664.0
1499,5,0.0,227.0,227.0,664.0
1500,6,0.0,227.0,227.0,664.0
1501,7,0.0,227.0,227.0,664.0
1502,8,0.0,227.0,227.0,664.0
1503,0,0.0,227.13333333333333,227.13333333333333,668.0
1504,1,0.0,227.13333333333333,227.13333333333333,668.0
1505,2,0.0,227.13333333333333,227.13333333333333,668.0
1506,3,0.0,227.13333333333333,227.13333333333333,668.0
1507,4,0.0,227.13333333333333,227.13333333333333,668.0
1508,5,0.0,227.13333333333333,227.13333333333333,668.0
1509,6,0.0,227.13333333333333,227.13333333333333,668.0
1510,7,0.0,227.13333333333333,227.13333333333333,668.0
1511,8,0.0,227.13333333333333,227.13333333333333,668.0
1512,0,0.0,227.26666666666668,227.26666666666668,672.0
1513,1,0.0,227.26666666666668,227.26666666666668,672.0
1514,2,0.0,227.26666666666668,227.26666666666668,672.0
1515,3,0.0,227.26666666666668,227.26666666666668,672.0
1516,4,0.0,227.26666666666668,227.26666666666668,672.0
1517,5,0.0,227.26666666666668,227.26666666666668,672.0
1518,6,0.0,227.26666666666668,227.26666666666668,672.0
1519,7,0.0,227.26666666666668,227.26666666666668,672.0
1520,8,0.0,227.26666666666668,227.26666666666668,672.0
1521,0,0.0,227.4,227.4,676.0
1522,1,0.0,227.4,227.4,676.0
1523,2,0.0,227.4,227.4,676.0
1524,3,0.0,227.4,227.4,676.0
1525,4,0.0,227.4,227.4,676.0
1526,5,0.0,227.4,227.4,676.0
1527,6,0.0,227.4,227.4,676.0
1528,7,0.0,227.4,227.4,676.0
1529,8,0.0,227.4,227.4,676.0
1530,0,0.0,227.53333333333333,227.53333333333333,680.0
1531,1,0.0,227.53333333333333,227.53333333333333,680.0
1532,2,0.0,227.53333333333333,227.53333333333333,680.0
1533,3,0.0,227.53333333333333,227.53333333333333,680.0
1534,4,0.0,227.53333333333333,227.53333333333333,680.0
1535,5,0.0,227.53333333333333,227.53333333333333,680.0
1536,6,0.0,227.53333333333333,227.53333333333333,680.0
1537,7,0.0,227.53333333333333,227.53333333333333,680.0
1538,8,0.0,227.53333333333333,227.53333333333333,680.0
1539,0,0.0,227.66666666666666,227.66666666666666,684.0
1540,1,0.0,227.66666666666666,227.66666666666666,684.0
1541,2,0.0,227.66666666666666,227.66666666666666,684.0
1542,3,0.0,227.66666666666666,227.66666666666666,684.0
1543,4,0.0,227.66666666666666,227.66666666666666,684.0
1544,5,0.0,227.66666666666666,227.66666666666666,684.0
1545,6,0.0,227.66666666666666,227.66666666666666,684.0
1546,7,0.0,227.66666666666666,227.66666666666666,684.0
1547,8,0.0,227.66666666666666,227.66666666666666,684.0
1548,0,0.0,227.8,227.8,688.0
1549,1,0.0,227.8,227.8,688.0
1550,2,0.0,227.8,227.8,688.0
1551,3,0.0,227.8,227.8,688.0
1552,4,0.0,227.8,227.8,688.0
1553,5,0.0,227.8,227.8,688.0
1554,6,0.0,227.8,227.8,688.0
1555,7,0.0,227.8,227.8,688.0
1556,8,0.0,227.8,227.8,688.0
1557,0,0.0,227.93333333333334,227.93333333333334,692.0
1558,1,0.0,227.93333333333334,227.93333333333334,692.0
1559,2,0.0,227.93333333333334,227.93333333333334,692.0
1560,3,0.0,227.93333333333334,227.93333333333334,692.0
1561,4,0.0,227.93333333333334,227.93333333333334,692.0
1562,5,0.0,227.93333333333334,227.93333333333334,692.0
1563,6,0.0,227.93333333333334,227.93333333333334,692.0
1564,7,0.0,227.93333333333334,227.93333333333334,692.0
1565,8,0.0,227.93333333333334,227.93333333333334,692.0
1566,0,0.0,228.06666666666666,228.06666666666666,696.0
1567,1,0.0,228.06666666666666,228.06666666666666,696.0
1568,2,0.0,228.06666666666666,228.06666666666666,696.0
1569,3,0.0,228.06666666666666,228.06666666666666,696.0
1570,4,0.0,228.06666666666666,228.06666666666666,696.0
1571,5,0.0,228.06666666666666,228.06666666666666,696.0
1572,6,0.0,228.06666666666666,228.06666666666666,696.0
1573,7,0.0,228.06666666666666,228.06666666666666,696.0
1574,8,0.0,228.06666666666666,228.06666666666666,696.0
1575,0,0.0,228.2,228.2,700.0
1576,1,0.0,228.2,228.2,700.0
1577,2,0.0,228.2,228.2,700.0
1578,3,0.0,228.2,228.2,700.0
1579,4,0.0,228.2,228.2,700.0
1580,5,0.0,228.2,228.2,700.0
1581,6,0.0,228.2,228.2,700.0
1582,7,0.0,228.2,228.2,700.0
1583,8,0.0,228.2,228.2,700.0
1584,0,0.0,228.33333333333334,228.33333333333334,704.0
1585,1,0.0,228.33333333333334,228.33333333333334,704.0
1586,2,0.0,228.33333333333334,228.33333333333334,704.0
1587,3,0.0,228.33333333333334,228.33333333333334,704.0
1588,4,0.0,228.33333333333334,228.33333333333334,704.0
1589,5,0.0,228.33333333333334,228.33333333333334,704.0
1590,6,0.0,228.33333333333334,228.33333333333334,704.0
1591,7,0.0,228.33333333333334,228.33333333333334,704.0
1592,8,0.0,228.33333333333334,228.33333333333334,704.0
1593,0,0.0,228.46666666666667,228.46666666666667,708.0
1594,1,0.0,228.46666666666667,228.46666666666667,708.0
1595,2,0.0,228.46666666666667,228.46666666666667,708.0
1596,3,0.0,228.46666666666667,228.46666666666667,708.0
1597,4,0.0,228.46666666666667,228.46666666666667,708.0
1598,5,0.0,228.46666666666667,228.46666666666667,708.0
1599,6,0.0,228.46666666666667,228.46666666666667,708.0
1600,7,0.0,228.46666666666667,228.46666666666667,708.0
1601,8,0.0,228.46666666666667,228.46666666666667,708.0
1602,0,0.0,228.6,228.6,712.0
1603,1,0.0,228.6,228.6,712.0
1604,2,0.0,228.6,228.6,712.0
1605,3,0.0,228.6,228.6,712.0
1606,4,0.0,228.6,228.6,712.0
1607,5,0.0,228.6,228.6,712.0
1608,6,0.0,228.6,228.6,712.0
1609,7,0.0,228.6,228.6,712.0
1610,8,0.0,228.6,228.6,712.0
1611,0,0.0,228.73333333333332,228.73333333333332,716.0
1612,1,0.0,228.73333333333332,228.73333333333332,716.0
1613,2,0.0,228.73333333333332,228.73333333333332,716.0
1614,3,0.0,228.73333333333332,228.73333333333332,716.0
1615,4,0.0,228.73333333333332,228.73333333333332,716.0
1616,5,0.0,228.73333333333332,228.73333333333332,716.0
1617,6,0.0,228.73333333333332,228.73333333333332,716.0
1618,7,0.0,228.73333333333332,228.73333333333332,716.0
1619,8,0.0,228.73333333333332,228.73333333333332,716.0
1620,0,0.0,228.86666666666667,228.86666666666667,720.0
1621,1,0.0,228.86666666666667,228.86666666666667,720.0
1622,2,0.0,228.86666666666667,228.86666666666667,720.0
1623,3,0.0,228.86666666666667,228.86666666666667,720.0
1624,4,0.0,228.86666666666667,228.86666666666667,720.0
1625,5,0.0,228.86666666666667,228.86666666666667,720.0
1626,6,0.0,228.86666666666667,228.86666666666667,720.0
1627,7,0.0,228.86666666666667,228.86666666666667,720.0
1628,8,0.0,228.86666666666667,228.86666666666667,720.0
1629,0,0.0,229.0,229.0,724.0
1630,1,0.0,229.0,229.0,724.0
1631,2,0.0,229.0,229.0,724.0
1632,3,0.0,229.0,229.0,724.0
1633,4,0.0,229.0,229.0,724.0
1634,5,0.0,229.0,229.0,724.0
1635,6,0.0,229.0,229.0,724.0
1636,7,0.0,229.0,229.0,724.0
1637,8,0.0,229.0,229.0,724.0
1638,0,0.0,229.13333333333333,229.13333333333333,728.0
1639,1,0.0,229.13333333333333,229.13333333333333,728.0
1640,2,0.0,229.13333333333333,229.13333333333333,728.0
1641,3,0.0,229.13333333333333,229.13333333333333,728.0
1642,4,0.0,229.13333333333333,229.13333333333333,728.0
1643,5,0.0,229.13333333333333,229.13333333333333,728.0
1644,6,0.0,229.13333333333333,229.13333333333333,728.0
1645,7,0.0,229.13333333333333,229.13333333333333,728.0
1646,8,0.0,229.13333333333333,229.13333333333333,728.0
1647,0,0.0,229.26666666666668,229.26666666666668,732.0
1648,1,0.0,229.26666666666668,229.26666666666668,732.0
1649,2,0.0,229.26666666666668,229.26666666666668,732.0
1650,3,0.0,229.26666666666668,229.26666666666668,732.0
1651,4,0.0,229.26666666666668,229.26666666666668,732.0
1652,5,0.0,229.26666666666668,229.26666666666668,732.0
1653,6,0.0,229.26666666666668,229.26666666666668,732.0
1654,7,0.0,229.26666666666668,229.26666666666668,732.0
1655,8,0.0,229.26666666666668,229.26666666666668,732.0
1656,0,0.0,229.4,229.4,736.0
1657,1,0.0,229.4,229.4,736.0
1658,2,0.0,229.4,229.4,736.0
1659,3,0.0,229.4,229.4,736.0
1660,4,0.0,229.4,229.4,736.0
1661,5,0.0,229.4,229.4,736.0
1662,6,0.0,229.4,229.4,736.0
1663,7,0.0,229.4,229.4,736.0
1664,8,0.0,229.4,229.4,736.0
1665,0,0.0,229.53333333333333,229.53333333333333,740.0
1666,1,0.0,229.53333333333333,229.53333333333333,740.0
1667,2,0.0,229.53333333333333,229.53333333333333,740.0
1668,3,0.0,229.53333333333333,229.53333333333333,740.0
1669,4,0.0,229.53333333333333,229.53333333333333,740.0
1670,5,0.0,229.53333333333333,229.53333333333333,740.0
1671,6,0.0,229.53333333333333,229.53333333333333,740.0
1672,7,0.0,229.53333333333333,229.53333333333333,740.0
1673,8,0.0,229.53333333333333,229.53333333333333,740.0
1674,0,0.0,229.66666666666666,229.66666666666666,744.0
1675,1,0.0,229.66666666666666,229.66666666666666,744.0
1676,2,0.0,229.66666666666666,229.66666666666666,744.0
1677,3,0.0,229.66666666666666,229.66666666666666,744.0
1678,4,0.0,229.66666666666666,229.66666666666666,744.0
1679,5,0.0,229.66666666666666,229.66666666666666,744.0
1680,6,0.0,229.66666666666666,229.66666666666666,744.0
1681,7,0.0,229.66666666666666,229.66666666666666,744.0
1682,8,0.0,229.66666666666666,229.66666666666666,744.0
1683,0,0.0,229.8,229.8,748.0
1684,1,0.0,229.8,229.8,748.0
1685,2,0.0,229.8,229.8,748.0
1686,3,0.0,229.8,229.8,748.0
1687,4,0.0,229.8,229.8,748.0
1688,5,0.0,229.8,229.8,748.0
1689,6,0.0,229.8,229.8,748.0
1690,7,0.0,229.8,229.8,748.0
1691,8,0.0,229.8,229.8,748.0
1692,0,0.0,229.93333333333334,229.93333333333334,752.0
