t_idx,yaw,orientation,wind_dir,time
2099,2,0.0,235.0,235.0,932.0
2100,3,0.0,235.0,235.0,932.0
2101,4,0.0,235.0,235.0,932.0
2102,5,0.0,235.0,235.0,932.0
2103,6,0.0,235.0,235.0,932.0
2104,7,0.0,235.0,235.0,932.0
2105,8,0.0,235.0,235.0,932.0
2106,0,0.0,235.0,235.0,936.0
2107,1,0.0,235.0,235.0,936.0
2108,2,0.0,235.0,235.0,936.0
2109,3,0.0,235.0,235.0,936.0
2110,4,0.0,235.0,235.0,936.0
2111,5,0.0,235.0,235.0,936.0
2112,6,0.0,235.0,235.0,936.0
2113,7,0.0,235.0,235.0,936.0
2114,8,0.0,235.0,235.0,936.0
2115,0,0.0,235.0,235.0,940.0
2116,1,0.0,235.0,235.0,940.0
2117,2,0.0,235.0,235.0,940.0
2118,3,0.0,235.0,235.0,940.0
2119,4,0.0,235.0,235.0,940.0
2120,5,0.0,235.0,235.0,940.0
2121,6,0.0,235.0,235.0,940.0
2122,7,0.0,235.0,235.0,940.0
2123,8,0.0,235.0,235.0,940.0
2124,0,0.0,235.0,235.0,944.0
2125,1,0.0,235.0,235.0,944.0
2126,2,0.0,235.0,235.0,944.0
2127,3,0.0,235.0,235.0,944.0
2128,4,0.0,235.0,235.0,944.0
2129,5,0.0,235.0,235.0,944.0
2130,6,0.0,235.0,235.0,944.0
2131,7,0.0,235.0,235.0,944.0
2132,8,0.0,235.0,235.0,944.0
2133,0,0.0,235.0,235.0,948.0
2134,1,0.0,235.0,235.0,948.0
2135,2,0.0,235.0,235.0,948.0
2136,3,0.0,235.0,235.0,948.0
2137,4,0.0,235.0,235.0,948.0
2138,5,0.0,235.0,235.0,948.0
2139,6,0.0,235.0,235.0,948.0
2140,7,0.0,235.0,235.0,948.0
2141,8,0.0,235.0,235.0,948.0
2142,0,0.0,235.0,235.0,952.0
2143,1,0.0,235.0,235.0,952.0
2144,2,0.0,235.0,235.0,952.0
2145,3,0.0,235.0,235.0,952.0
2146,4,0.0,235.0,235.0,952.0
2147,5,0.0,235.0,235.0,952.0
2148,6,0.0,235.0,235.0,952.0
2149,7,0.0,235.0,235.0,952.0
2150,8,0.0,235.0,235.0,952.0
2151,0,0.0,235.0,235.0,956.0
2152,1,0.0,235.0,235.0,956.0
2153,2,0.0,235.0,235.0,956.0
2154,3,0.0,235.0,235.0,956.0
2155,4,0.0,235.0,235.0,956.0
2156,5,0.0,235.0,235.0,956.0
2157,6,0.0,235.0,235.0,956.0
2158,7,0.0,235.0,235.0,956.0
2159,8,0.0,235.0,235.0,956.0
2160,0,0.0,235.0,235.0,960.0
2161,1,0.0,235.0,235.0,960.0
2162,2,0.0,235.0,235.0,960.0
2163,3,0.0,235.0,235.0,960.0
2164,4,0.0,235.0,235.0,960.0
2165,5,0.0,235.0,235.0,960.0
2166,6,0.0,235.0,235.0,960.0
2167,7,0.0,235.0,235.0,960.0
2168,8,0.0,235.0,235.0,960.0
2169,0,0.0,235.0,235.0,964.0
2170,1,0.0,235.0,235.0,964.0
2171,2,0.0,235.0,235.0,964.0
2172,3,0.0,235.0,235.0,964.0
2173,4,0.0,235.0,235.0,964.0
2174,5,0.0,235.0,235.0,964.0
2175,6,0.0,235.0,235.0,964.0
2176,7,0.0,235.0,235.0,964.0
2177,8,0.0,235.0,235.0,964.0
2178,0,0.0,235.0,235.0,968.0
2179,1,0.0,235.0,235.0,968.0
2180,2,0.0,235.0,235.0,968.0
2181,3,0.0,235.0,235.0,968.0
2182,4,0.0,235.0,235.0,968.0
2183,5,0.0,235.0,235.0,968.0
2184,6,0.0,235.0,235.0,968.0
2185,7,0.0,235.0,235.0,968.0
2186,8,0.0,235.0,235.0,968.0
2187,0,0.0,235.0,235.0,972.0
2188,1,0.0,235.0,235.0,972.0
2189,2,0.0,235.0,235.0,972.0
2190,3,0.0,235.0,235.0,972.0
2191,4,0.0,235.0,235.0,972.0
2192,5,0.0,235.0,235.0,972.0
2193,6,0.0,235.0,235.0,972.0
2194,7,0.0,235.0,235.0,972.0
2195,8,0.0,235.0,235.0,972.0
2196,0,0.0,235.0,235.0,976.0
2197,1,0.0,235.0,235.0,976.0
2198,2,0.0,235.0,235.0,976.0
2199,3,0.0,235.0,235.0,976.0
2200,4,0.0,235.0,235.0,976.0
2201,5,0.0,235.0,235.0,976.0
2202,6,0.0,235.0,235.0,976.0
2203,7,0.0,235.0,235.0,976.0
2204,8,0.0,235.0,235.0,976.0
2205,0,0.0,235.0,235.0,980.0
2206,1,0.0,235.0,235.0,980.0
2207,2,0.0,235.0,235.0,980.0
2208,3,0.0,235.0,235.0,980.0
2209,4,0.0,235.0,235.0,980.0
2210,5,0.0,235.0,235.0,980.0
2211,6,0.0,235.0,235.0,980.0
2212,7,0.0,235.0,235.0,980.0
2213,8,0.0,235.0,235.0,980.0
2214,0,0.0,235.0,235.0,984.0
2215,1,0.0,235.0,235.0,984.0
2216,2,0.0,235.0,235.0,984.0
2217,3,0.0,235.0,235.0,984.0
2218,4,0.0,235.0,235.0,984.0
2219,5,0.0,235.0,235.0,984.0
2220,6,0.0,235.0,235.0,984.0
2221,7,0.0,235.0,235.0,984.0
2222,8,0.0,235.0,235.0,984.0
2223,0,0.0,235.0,235.0,988.0
2224,1,0.0,235.0,235.0,988.0
2225,2,0.0,235.0,235.0,988.0
2226,3,0.0,235.0,235.0,988.0
2227,4,0.0,235.0,235.0,988.0
2228,5,0.0,235.0,235.0,988.0
2229,6,0.0,235.0,235.0,988.0
2230,7,0.0,235.0,235.0,988.0
2231,8,0.0,235.0,235.0,988.0
2232,0,0.0,235.0,235.0,992.0
2233,1,0.0,235.0,235.0,992.0
2234,2,0.0,235.0,235.0,992.0
2235,3,0.0,235.0,235.0,992.0
2236,4,0.0,235.0,235.0,992.0
2237,5,0.0,235.0,235.0,992.0
2238,6,0.0,235.0,235.0,992.0
2239,7,0.0,235.0,235.0,992.0
2240,8,0.0,235.0,235.0,992.0
2241,0,0.0,235.0,235.0,996.0
2242,1,0.0,235.0,235.0,996.0
2243,2,0.0,235.0,235.0,996.0
2244,3,0.0,235.0,235.0,996.0
2245,4,0.0,235.0,235.0,996.0
2246,5,0.0,235.0,235.0,996.0
2247,6,0.0,235.0,235.0,996.0
2248,7,0.0,235.0,235.0,996.0
2249,8,0.0,235.0,235.0,996.0
2250,0,0.0,235.0,235.0,1000.0
2251,1,0.0,235.0,235.0,1000.0
2252,2,0.0,235.0,235.0,1000.0
2253,3,0.0,235.0,235.0,1000.0
2254,4,0.0,235.0,235.0,1000.0
2255,5,0.0,235.0,235.0,1000.0
2256,6,0.0,235.0,235.0,1000.0
2257,7,0.0,235.0,235.0,1000.0
2258,8,0.0,235.0,235.0,1000.0
2259,0,0.0,235.0,235.0,1004.0
2260,1,0.0,235.0,235.0,1004.0
2261,2,0.0,235.0,235.0,1004.0
2262,3,0.0,235.0,235.0,1004.0
2263,4,0.0,235.0,235.0,1004.0
2264,5,0.0,235.0,235.0,1004.0
2265,6,0.0,235.0,235.0,1004.0
2266,7,0.0,235.0,235.0,1004.0
2267,8,0.0,235.0,235.0,1004.0
2268,0,0.0,235.0,235.0,1008.0
2269,1,0.0,235.0,235.0,1008.0
2270,2,0.0,235.0,235.0,1008.0
2271,3,0.0,235.0,235.0,1008.0
2272,4,0.0,235.0,235.0,1008.0
2273,5,0.0,235.0,235.0,1008.0
2274,6,0.0,235.0,235.0,1008.0
2275,7,0.0,235.0,235.0,1008.0
2276,8,0.0,235.0,235.0,1008.0
2277,0,0.0,235.0,235.0,1012.0
2278,1,0.0,235.0,235.0,1012.0
2279,2,0.0,235.0,235.0,1012.0
2280,3,0.0,235.0,235.0,1012.0
2281,4,0.0,235.0,235.0,1012.0
2282,5,0.0,235.0,235.0,1012.0
2283,6,0.0,235.0,235.0,1012.0
2284,7,0.0,235.0,235.0,1012.0
2285,8,0.0,235.0,235.0,1012.0
2286,0,0.0,235.0,235.0,1016.0
2287,1,0.0,235.0,235.0,1016.0
2288,2,0.0,235.0,235.0,1016.0
2289,3,0.0,235.0,235.0,1016.0
2290,4,0.0,235.0,235.0,1016.0
2291,5,0.0,235.0,235.0,1016.0
2292,6,0.0,235.0,235.0,1016.0
2293,7,0.0,235.0,235.0,1016.0
2294,8,0.0,235.0,235.0,1016.0
2295,0,0.0,235.0,235.0,1020.0
2296,1,0.0,235.0,235.0,1020.0
2297,2,0.0,235.0,235.0,1020.0
2298,3,0.0,235.0,235.0,1020.0
2299,4,0.0,235.0,235.0,1020.0
2300,5,0.0,235.0,235.0,1020.0
2301,6,0.0,235.0,235.0,1020.0
2302,7,0.0,235.0,235.0,1020.0
2303,8,0.0,235.0,235.0,1020.0
2304,0,0.0,235.0,235.0,1024.0
2305,1,0.0,235.0,235.0,1024.0
2306,2,0.0,235.0,235.0,1024.0
2307,3,0.0,235.0,235.0,1024.0
2308,4,0.0,235.0,235.0,1024.0
2309,5,0.0,235.0,235.0,1024.0
2310,6,0.0,235.0,235.0,1024.0
2311,7,0.0,235.0,235.0,1024.0
2312,8,0.0,235.0,235.0,1024.0
2313,0,0.0,235.0,235.0,1028.0
2314,1,0.0,235.0,235.0,1028.0
2315,2,0.0,235.0,235.0,1028.0
2316,3,0.0,235.0,235.0,1028.0
2317,4,0.0,235.0,235.0,1028.0
2318,5,0.0,235.0,235.0,1028.0
2319,6,0.0,235.0,235.0,1028.0
2320,7,0.0,235.0,235.0,1028.0
2321,8,0.0,235.0,235.0,1028.0
2322,0,0.0,235.0,235.0,1032.0
2323,1,0.0,235.0,235.0,1032.0
2324,2,0.0,235.0,235.0,1032.0
2325,3,0.0,235.0,235.0,1032.0
2326,4,0.0,235.0,235.0,1032.0
2327,5,0.0,235.0,235.0,1032.0
2328,6,0.0,235.0,235.0,1032.0
2329,7,0.0,235.0,235.0,1032.0
2330,8,0.0,235.0,235.0,1032.0
2331,0,0.0,235.0,235.0,1036.0
2332,1,0.0,235.0,235.0,1036.0
2333,2,0.0,235.0,235.0,1036.0
2334,3,0.0,235.0,235.0,1036.0
2335,4,0.0,235.0,235.0,1036.0
2336,5,0.0,235.0,235.0,1036.0
2337,6,0.0,235.0,235.0,1036.0
2338,7,0.0,235.0,235.0,1036.0
2339,8,0.0,235.0,235.0,1036.0
2340,0,0.0,235.0,235.0,1040.0
2341,1,0.0,235.0,235.0,1040.0
2342,2,0.0,235.0,235.0,1040.0
2343,3,0.0,235.0,235.0,1040.0
2344,4,0.0,235.0,235.0,1040.0
2345,5,0.0,235.0,235.0,1040.0
2346,6,0.0,235.0,235.0,1040.0
2347,7,0.0,235.0,235.0,1040.0
2348,8,0.0,235.0,235.0,1040.0
2349,0,0.0,235.0,235.0,1044.0
2350,1,0.0,235.0,235.0,1044.0
2351,2,0.0,235.0,235.0,1044.0
2352,3,0.0,235.0,235.0,1044.0
2353,4,0.0,235.0,235.0,1044.0
2354,5,0.0,235.0,235.0,1044.0
2355,6,0.0,235.0,235.0,1044.0
2356,7,0.0,235.0,235.0,1044.0
2357,8,0.0,235.0,235.0,1044.0
2358,0,0.0,235.0,235.0,1048.0
2359,1,0.0,235.0,235.0,1048.0
2360,2,0.0,235.0,235.0,1048.0
2361,3,0.0,235.0,235.0,1048.0
2362,4,0.0,235.0,235.0,1048.0
2363,5,0.0,235.0,235.0,1048.0
2364,6,0.0,235.0,235.0,1048.0
2365,7,0.0,235.0,235.0,1048.0
2366,8,0.0,235.0,235.0,1048.0
2367,0,0.0,235.0,235.0,1052.0
2368,1,0.0,235.0,235.0,1052.0
2369,2,0.0,235.0,235.0,1052.0
2370,3,0.0,235.0,235.0,1052.0
2371,4,0.0,235.0,235.0,1052.0
2372,5,0.0,235.0,235.0,1052.0
2373,6,0.0,235.0,235.0,1052.0
2374,7,0.0,235.0,235.0,1052.0
2375,8,0.0,235.0,235.0,1052.0
2376,0,0.0,235.0,235.0,1056.0
2377,1,0.0,235.0,235.0,1056.0
2378,2,0.0,235.0,235.0,1056.0
2379,3,0.0,235.0,235.0,1056.0
2380,4,0.0,235.0,235.0,1056.0
2381,5,0.0,235.0,235.0,1056.0
2382,6,0.0,235.0,235.0,1056.0
2383,7,0.0,235.0,235.0,1056.0
2384,8,0.0,235.0,235.0,1056.0
2385,0,0.0,235.0,235.0,1060.0
2386,1,0.0,235.0,235.0,1060.0
2387,2,0.0,235.0,235.0,1060.0
2388,3,0.0,235.0,235.0,1060.0
2389,4,0.0,235.0,235.0,1060.0
2390,5,0.0,235.0,235.0,1060.0
2391,6,0.0,235.0,235.0,1060.0
2392,7,0.0,235.0,235.0,1060.0
2393,8,0.0,235.0,235.0,1060.0
2394,0,0.0,235.0,235.0,1064.0
2395,1,0.0,235.0,235.0,1064.0
2396,2,0.0,235.0,235.0,1064.0
2397,3,0.0,235.0,235.0,1064.0
2398,4,0.0,235.0,235.0,1064.0
2399,5,0.0,235.0,235.0,1064.0
2400,6,0.0,235.0,235.0,1064.0
2401,7,0.0,235.0,235.0,1064.0
2402,8,0.0,235.0,235.0,1064.0
2403,0,0.0,235.0,235.0,1068.0
2404,1,0.0,235.0,235.0,1068.0
2405,2,0.0,235.0,235.0,1068.0
2406,3,0.0,235.0,235.0,1068.0
2407,4,0.0,235.0,235.0,1068.0
2408,5,0.0,235.0,235.0,1068.0
2409,6,0.0,235.0,235.0,1068.0
2410,7,0.0,235.0,235.0,1068.0
2411,8,0.0,235.0,235.0,1068.0
2412,0,0.0,235.0,235.0,1072.0
2413,1,0.0,235.0,235.0,1072.0
2414,2,0.0,235.0,235.0,1072.0
2415,3,0.0,235.0,235.0,1072.0
2416,4,0.0,235.0,235.0,1072.0
2417,5,0.0,235.0,235.0,1072.0
2418,6,0.0,235.0,235.0,1072.0
2419,7,0.0,235.0,235.0,1072.0
2420,8,0.0,235.0,235.0,1072.0
2421,0,0.0,235.0,235.0,1076.0
2422,1,0.0,235.0,235.0,1076.0
2423,2,0.0,235.0,235.0,1076.0
2424,3,0.0,235.0,235.0,1076.0
2425,4,0.0,235.0,235.0,1076.0
2426,5,0.0,235.0,235.0,1076.0
2427,6,0.0,235.0,235.0,1076.0
2428,7,0.0,235.0,235.0,1076.0
2429,8,0.0,235.0,235.0,1076.0
2430,0,0.0,235.0,235.0,1080.0
2431,1,0.0,235.0,235.0,1080.0
2432,2,0.0,235.0,235.0,1080.0
2433,3,0.0,235.0,235.0,1080.0
2434,4,0.0,235.0,235.0,1080.0
2435,5,0.0,235.0,235.0,1080.0
2436,6,0.0,235.0,235.0,1080.0
2437,7,0.0,235.0,235.0,1080.0
2438,8,0.0,235.0,235.0,1080.0
2439,0,0.0,235.0,235.0,1084.0
2440,1,0.0,235.0,235.0,1084.0
2441,2,0.0,235.0,235.0,1084.0
2442,3,0.0,235.0,235.0,1084.0
2443,4,0.0,235.0,235.0,1084.0
2444,5,0.0,235.0,235.0,1084.0
2445,6,0.0,235.0,235.0,1084.0
2446,7,0.0,235.0,235.0,1084.0
2447,8,0.0,235.0,235.0,1084.0
2448,0,0.0,235.0,235.0,1088.0
2449,1,0.0,235.0,235.0,1088.0
2450,2,0.0,235.0,235.0,1088.0
2451,3,0.0,235.0,235.0,1088.0
2452,4,0.0,235.0,235.0,1088.0
2453,5,0.0,235.0,235.0,1088.0
2454,6,0.0,235.0,235.0,1088.0
2455,7,0.0,235.0,235.0,1088.0
2456,8,0.0,235.0,235.0,1088.0
2457,0,0.0,235.0,235.0,1092.0
2458,1,0.0,235.0,235.0,1092.0
2459,2,0.0,235.0,235.0,1092.0
2460,3,0.0,235.0,235.0,1092.0
2461,4,0.0,235.0,235.0,1092.0
2462,5,0.0,235.0,235.0,1092.0
2463,6,0.0,235.0,235.0,1092.0
2464,7,0.0,235.0,235.0,1092.0
2465,8,0.0,235.0,235.0,1092.0
2466,0,0.0,235.0,235.0,1096.0
2467,1,0.0,235.0,235.0,1096.0
2468,2,0.0,235.0,235.0,1096.0
2469,3,0.0,235.0,235.0,1096.0
2470,4,0.0,235.0,235.0,1096.0
2471,5,0.0,235.0,235.0,1096.0
2472,6,0.0,235.0,235.0,1096.0
2473,7,0.0,235.0,235.0,1096.0
2474,8,0.0,235.0,235.0,1096.0
2475,0,0.0,235.0,235.0,1100.0
2476,1,0.0,235.0,235.0,1100.0
2477,2,0.0,235.0,235.0,1100.0
2478,3,0.0,235.0,235.0,1100.0
2479,4,0.0,235.0,235.0,1100.0
2480,5,0.0,235.0,235.0,1100.0
2481,6,0.0,235.0,235.0,1100.0
2482,7,0.0,235.0,235.0,1100.0
2483,8,0.0,235.0,235.0,1100.0
2484,0,0.0,235.0,235.0,1104.0
2485,1,0.0,235.0,235.0,1104.0
2486,2,0.0,235.0,235.0,1104.0
2487,3,0.0,235.0,235.0,1104.0
2488,4,0.0,235.0,235.0,1104.0
2489,5,0.0,235.0,235.0,1104.0
2490,6,0.0,235.0,235.0,1104.0
2491,7,0.0,235.0,235.0,1104.0
2492,8,0.0,235.0,235.0,1104.0
2493,0,0.0,235.0,235.0,1108.0
2494,1,0.0,235.0,235.0,1108.0
2495,2,0.0,235.0,235.0,1108.0
2496,3,0.0,235.0,235.0,1108.0
2497,4,0.0,235.0,235.0,1108.0
2498,5,0.0,235.0,235.0,1108.0
2499,6,0.0,235.0,235.0,1108.0
2500,7,0.0,235.0,235.0,1108.0
2501,8,0.0,235.0,235.0,1108.0
2502,0,0.0,235.0,235.0,1112.0
2503,1,0.0,235.0,235.0,1112.0
2504,2,0.0,235.0,235.0,1112.0
2505,3,0.0,235.0,235.0,1112.0
2506,4,0.0,235.0,235.0,1112.0
2507,5,0.0,235.0,235.0,1112.0
2508,6,0.0,235.0,235.0,1112.0
2509,7,0.0,235.0,235.0,1112.0
2510,8,0.0,235.0,235.0,1112.0
2511,0,0.0,235.0,235.0,1116.0
2512,1,0.0,235.0,235.0,1116.0
2513,2,0.0,235.0,235.0,1116.0
2514,3,0.0,235.0,235.0,1116.0
2515,4,0.0,235.0,235.0,1116.0
2516,5,0.0,235.0,235.0,1116.0
2517,6,0.0,235.0,235.0,1116.0
2518,7,0.0,235.0,235.0,1116.0
2519,8,0.0,235.0,235.0,1116.0
2520,0,0.0,235.0,235.0,1120.0
2521,1,0.0,235.0,235.0,1120.0
2522,2,0.0,235.0,235.0,1120.0
2523,3,0.0,235.0,235.0,1120.0
2524,4,0.0,235.0,235.0,1120.0
2525,5,0.0,235.0,235.0,1120.0
2526,6,0.0,235.0,235.0,1120.0
2527,7,0.0,235.0,235.0,1120.0
2528,8,0.0,235.0,235.0,1120.0
2529,0,0.0,235.0,235.0,1124.0
2530,1,0.0,235.0,235.0,1124.0
2531,2,0.0,235.0,235.0,1124.0
2532,3,0.0,235.0,235.0,1124.0
2533,4,0.0,235.0,235.0,1124.0
2534,5,0.0,235.0,235.0,1124.0
2535,6,0.0,235.0,235.0,1124.0
2536,7,0.0,235.0,235.0,1124.0
2537,8,0.0,235.0,235.0,1124.0
2538,0,0.0,235.0,235.0,1128.0
2539,1,0.0,235.0,235.0,1128.0
2540,2,0.0,235.0,235.0,1128.0
2541,3,0.0,235.0,235.0,1128.0
2542,4,0.0,235.0,235.0,1128.0
2543,5,0.0,235.0,235.0,1128.0
2544,6,0.0,235.0,235.0,1128.0
2545,7,0.0,235.0,235.0,1128.0
2546,8,0.0,235.0,235.0,1128.0
2547,0,0.0,235.0,235.0,1132.0
2548,1,0.0,235.0,235.0,1132.0
2549,2,0.0,235.0,235.0,1132.0
2550,3,0.0,235.0,235.0,1132.0
2551,4,0.0,235.0,235.0,1132.0
2552,5,0.0,235.0,235.0,1132.0
2553,6,0.0,235.0,235.0,1132.0
2554,7,0.0,235.0,235.0,1132.0
2555,8,0.0,235.0,235.0,1132.0
2556,0,0.0,235.0,235.0,1136.0
2557,1,0.0,235.0,235.0,1136.0
2558,2,0.0,235.0,235.0,1136.0
2559,3,0.0,235.0,235.0,1136.0
2560,4,0.0,235.0,235.0,1136.0
2561,5,0.0,235.0,235.0,1136.0
2562,6,0.0,235.0,235.0,1136.0
2563,7,0.0,235.0,235.0,1136.0
2564,8,0.0,235.0,235.0,1136.0
2565,0,0.0,235.0,235.0,1140.0
2566,1,0.0,235.0,235.0,1140.0
2567,2,0.0,235.0,235.0,1140.0
2568,3,0.0,235.0,235.0,1140.0
2569,4,0.0,235.0,235.0,1140.0
2570,5,0.0,235.0,235.0,1140.0
2571,6,0.0,235.0,235.0,1140.0
2572,7,0.0,235.0,235.0,1140.0
2573,8,0.0,235.0,235.0,1140.0
2574,0,0.0,235.0,235.0,1144.0
2575,1,0.0,235.0,235.0,1144.0
2576,2,0.0,235.0,235.0,1144.0
2577,3,0.0,235.0,235.0,1144.0
2578,4,0.0,235.0,235.0,1144.0
2579,5,0.0,235.0,235.0,1144.0
2580,6,0.0,235.0,235.0,1144.0
2581,7,0.0,235.0,235.0,1144.0
2582,8,0.0,235.0,235.0,1144.0
2583,0,0.0,235.0,235.0,1148.0
2584,1,0.0,235.0,235.0,1148.0
2585,2,0.0,235.0,235.0,1148.0
2586,3,0.0,235.0,235.0,1148.0
2587,4,0.0,235.0,235.0,1148.0
2588,5,0.0,235.0,235.0,1148.0
2589,6,0.0,235.0,235.0,1148.0
2590,7,0.0,235.0,235.0,1148.0
2591,8,0.0,235.0,235.0,1148.0
2592,0,0.0,235.0,235.0,1152.0
2593,1,0.0,235.0,235.0,1152.0
2594,2,0.0,235.0,235.0,1152.0
2595,3,0.0,235.0,235.0,1152.0
2596,4,0.0,235.0,235.0,1152.0
2597,5,0.0,235.0,235.0,1152.0
2598,6,0.0,235.0,235.0,1152.0
2599,7,0.0,235.0,235.0,1152.0
2600,8,0.0,235.0,235.0,1152.0
2601,0,0.0,235.0,235.0,1156.0
2602,1,0.0,235.0,235.0,1156.0
2603,2,0.0,235.0,235.0,1156.0
2604,3,0.0,235.0,235.0,1156.0
2605,4,0.0,235.0,235.0,1156.0
2606,5,0.0,235.0,235.0,1156.0
2607,6,0.0,235.0,235.0,1156.0
2608,7,0.0,235.0,235.0,1156.0
2609,8,0.0,235.0,235.0,1156.0
2610,0,0.0,235.0,235.0,1160.0
2611,1,0.0,235.0,235.0,1160.0
2612,2,0.0,235.0,235.0,1160.0
2613,3,0.0,235.0,235.0,1160.0
2614,4,0.0,235.0,235.0,1160.0
2615,5,0.0,235.0,235.0,1160.0
2616,6,0.0,235.0,235.0,1160.0
2617,7,0.0,235.0,235.0,1160.0
2618,8,0.0,235.0,235.0,1160.0
2619,0,0.0,235.0,235.0,1164.0
2620,1,0.0,235.0,235.0,1164.0
2621,2,0.0,235.0,235.0,1164.0
2622,3,0.0,235.0,235.0,1164.0
2623,4,0.0,235.0,235.0,1164.0
2624,5,0.0,235.0,235.0,1164.0
2625,6,0.0,235.0,235.0,1164.0
2626,7,0.0,235.0,235.0,1164.0
2627,8,0.0,235.0,235.0,1164.0
2628,0,0.0,235.0,235.0,1168.0
2629,1,0.0,235.0,235.0,1168.0
2630,2,0.0,235.0,235.0,1168.0
2631,3,0.0,235.0,235.0,1168.0
2632,4,0.0,235.0,235.0,1168.0
2633,5,0.0,235.0,235.0,1168.0
2634,6,0.0,235.0,235.0,1168.0
2635,7,0.0,235.0,235.0,1168.0
2636,8,0.0,235.0,235.0,1168.0
2637,0,0.0,235.0,235.0,1172.0
2638,1,0.0,235.0,235.0,1172.0
2639,2,0.0,235.0,235.0,1172.0
2640,3,0.0,235.0,235.0,1172.0
2641,4,0.0,235.0,235.0,1172.0
2642,5,0.0,235.0,235.0,1172.0
2643,6,0.0,235.0,235.0,1172.0
2644,7,0.0,235.0,235.0,1172.0
2645,8,0.0,235.0,235.0,1172.0
2646,0,0.0,235.0,235.0,1176.0
2647,1,0.0,235.0,235.0,1176.0
2648,2,0.0,235.0,235.0,1176.0
2649,3,0.0,235.0,235.0,1176.0
2650,4,0.0,235.0,235.0,1176.0
2651,5,0.0,235.0,235.0,1176.0
2652,6,0.0,235.0,235.0,1176.0
2653,7,0.0,235.0,235.0,1176.0
2654,8,0.0,235.0,235.0,1176.0
2655,0,0.0,235.0,235.0,1180.0
2656,1,0.0,235.0,235.0,1180.0
2657,2,0.0,235.0,235.0,1180.0
2658,3,0.0,235.0,235.0,1180.0
2659,4,0.0,235.0,235.0,1180.0
2660,5,0.0,235.0,235.0,1180.0
2661,6,0.0,235.0,235.0,1180.0
2662,7,0.0,235.0,235.0,1180.0
2663,8,0.0,235.0,235.0,1180.0
2664,0,0.0,235.0,235.0,1184.0
2665,1,0.0,235.0,235.0,1184.0
2666,2,0.0,235.0,235.0,1184.0
2667,3,0.0,235.0,235.0,1184.0
2668,4,0.0,235.0,235.0,1184.0
2669,5,0.0,235.0,235.0,1184.0
2670,6,0.0,235.0,235.0,1184.0
2671,7,0.0,235.0,235.0,1184.0
2672,8,0.0,235.0,235.0,1184.0
2673,0,0.0,235.0,235.0,1188.0
2674,1,0.0,235.0,235.0,1188.0
2675,2,0.0,235.0,235.0,1188.0
2676,3,0.0,235.0,235.0,1188.0
2677,4,0.0,235.0,235.0,1188.0
2678,5,0.0,235.0,235.0,1188.0
2679,6,0.0,235.0,235.0,1188.0
2680,7,0.0,235.0,235.0,1188.0
2681,8,0.0,235.0,235.0,1188.0
2682,0,0.0,235.0,235.0,1192.0
2683,1,0.0,235.0,235.0,1192.0
2684,2,0.0,235.0,235.0,1192.0
2685,3,0.0,235.0,235.0,1192.0
2686,4,0.0,235.0,235.0,1192.0
2687,5,0.0,235.0,235.0,1192.0
2688,6,0.0,235.0,235.0,1192.0
2689,7,0.0,235.0,235.0,1192.0
2690,8,0.0,235.0,235.0,1192.0
2691,0,0.0,235.0,235.0,1196.0
2692,1,0.0,235.0,235.0,1196.0
2693,2,0.0,235.0,235.0,1196.0
2694,3,0.0,235.0,235.0,1196.0
2695,4,0.0,235.0,235.0,1196.0
2696,5,0.0,235.0,235.0,1196.0
2697,6,0.0,235.0,235.0,1196.0
2698,7,0.0,235.0,235.0,1196.0
2699,8,0.0,235.0,235.0,1196.0
